EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,FuncCorr,FuncSal,stem
3.8435749433806974,2.4665381957495516,81.06588473637154,26.59461207733848,7.918437781624101,0.7771162307906605,0.7658716238434305,0.6175434793077514,0.048382962546056334,0.7620479956835838,0.7189610777029263,0.540605544092529,0.04136544967267925,0.981039466138009,0.031093336961879055,1.2291020793470058,0.7290438908817594,16.691703356889143,0.7555443845276199,0.6755352810864359,1.7910029146631157,0.6689045397814217,0.8853279217998994,0.8937684149920345,1.5283237777372047,pet_25015
4.57074057380741,2.9520975436989696,88.53429741885743,30.677228872952806,10.27804224483253,0.7526935588713375,0.7486197443595723,0.6256033583380406,0.054949703015802556,0.733559461248025,0.6994051843337016,0.5390205387884207,0.04570118099882724,1.2833375903165058,0.023969183045017276,1.1269914331676159,0.7655220608413642,16.11242057996401,0.7249719824159214,0.9427091963223946,2.009388347376575,0.6326847590444805,0.8727023586981943,0.7826547791760979,1.5868258263041384,pet_25022
4.906499945452967,3.1879322196767106,87.1334224943099,31.33352636374104,11.063412888407774,0.7334445509938825,0.739976611096982,0.6407216565811052,0.05420212748634355,0.7099226328175765,0.6907345299634831,0.5585797171628776,0.04256345795176428,1.4271594160754324,0.021198144890691537,1.1815667829158611,0.8057088118616484,16.94258948704733,0.6962343998490361,1.078326490770654,2.1096057289060566,0.6020975955082848,0.8647915064794802,0.775674438958025,1.6228567247602452,pet_25027
5.348777361158579,3.691606851765629,91.27533643149528,34.52216914357281,12.506116946426184,0.710223692779324,0.6969175509670281,0.64653919725342,0.06087773593722544,0.6887497109510233,0.6473346400638065,0.5622407410724931,0.04624674804010944,1.7437544982761937,0.017309263628176162,1.2647915635669866,0.8101057390095667,16.11603379393325,0.7037463841482964,1.411796213749228,2.279810638016401,0.5867274148079952,0.8337199707506526,0.9086923588522625,1.4408709335154237,pet_25038
5.487356685018842,3.729000759820087,90.94414788514094,36.831917546097834,13.559182928508855,0.6939068487944283,0.6983316386417893,0.6609262475669314,0.06256028764559013,0.6699915308584184,0.6504043636501758,0.5731502646215542,0.04723370664030787,1.757457585366448,0.018658656476557817,1.300838115873538,0.8209182009693505,16.321970839207317,0.6868429806717842,1.4177551157010466,2.3112456441190403,0.5650852554690331,0.8227284421198235,0.9344806855210447,1.4458335215232028,pet_25046
5.50998426809703,3.657439833762095,88.46113852633378,37.796893959883874,14.08999547775607,0.6979573865947978,0.7045340617278073,0.6609429394824481,0.060770578159042445,0.6767340884416739,0.6602596074448943,0.5793580711212312,0.047260917914648516,1.7392004487037056,0.01811558997380051,1.2330906501375223,0.8407135638329479,17.1434945375521,0.7030290083106513,1.4241138931931836,2.2333259405689114,0.5762488917644183,0.8196658814251773,0.9381498519200099,1.509558949063011,pet_25055
5.510625091421849,3.465799668285708,84.42985200393264,36.86655041943077,13.831167024474952,0.6954961537797395,0.7161249543207324,0.6696047721793471,0.059278234424668556,0.6633045275802879,0.6618257257723058,0.5455863030766421,0.04192968265016938,1.5836851274485726,0.022980603361064413,1.2360575643332146,0.8386716545285331,17.73701542225642,0.645898919538851,1.2243979752650374,2.241401693020671,0.545866102634812,0.845126204924667,0.8501588555622694,1.5960440305438806,pet_25063
5.7886078003750825,3.4788786556735136,82.4570510169848,40.45118396677316,16.012979280486494,0.6798219233748347,0.6883425753213318,0.7208014419063714,0.061546210040797265,0.627899857875498,0.610595146193944,0.5944629890917799,0.03910999784661898,1.4944927123040677,0.021573883163365667,1.3373090078317265,0.7904234813191908,16.74920939846601,0.5669535208407113,1.0866991220289108,2.392179533644603,0.49194494651669685,0.8676989002329726,0.8317338815244188,1.6053704748843245,pet_25073
5.340299725099046,3.2836649412689507,82.0863336485531,27.691394461201885,10.153417257051764,0.7048316963241841,0.7086464673181829,0.6935695974084379,0.06562266882538004,0.6763735218440121,0.6478881348282823,0.6570856707260175,0.05669200238987141,1.439553398323433,0.024056876544737024,1.4070045066319667,0.7819706771427648,16.92139961196895,0.6653657209104266,1.0655440454079326,2.218120895861018,0.5632046389052386,0.8464587537431296,0.9087220969316091,1.7472376867634982,pet_30034
5.922668823566601,3.656289388662593,88.41910417168668,34.240220175928755,13.35128344957136,0.671494669132985,0.6625425656579357,0.6996398066527165,0.06798728841038752,0.6242465022894329,0.5757553081590983,0.6201056386114201,0.050830922380069435,1.5953721492608592,0.022158831039957437,1.352166897758519,0.7722345874980394,15.501528523143424,0.5807032141041871,1.1758089730523587,2.4804804156102342,0.4933742262811018,0.849615111984868,0.9173115837968435,1.3863206691148617,pet_30043
