EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,FuncCorr,FuncSal,stem
3.899287834742476,3.3520177706682377,83.10179533175479,28.905932629418317,9.35169043806042,0.8002234740787313,0.7602747889790582,0.7963289970369211,0.14057804846523653,0.7674817971015443,0.6972110657948752,0.5433694480411324,0.0432674542697884,1.0643949119919112,0.007379591475575073,1.3786457432668477,0.725049694117364,15.901891567062606,0.6635112437409891,0.6635512547559079,2.6884665159123298,0.6383572994224798,0.9620896487349828,0.8447299233639434,1.4602557311170705,pet_25015
4.614088552764525,3.717826163132682,89.43500351703669,32.637314556663334,11.479155692358452,0.7699697544407578,0.7422599611114351,0.7421896185413828,0.12691771542569238,0.7365109799759559,0.6795972932035214,0.5575542498691234,0.05195541023076729,1.4339840798641459,0.0066499341494516894,1.177173557197107,0.7628072970379856,15.530485580303733,0.6550019162671823,0.9701464755323741,2.747679687600308,0.6094635416060137,0.9304759672755019,0.8347990835190174,1.5397683633453154,pet_25022
4.9354606988436,3.994471494760223,87.88133673051834,33.50371078913733,12.261240325153729,0.7468133159712024,0.7331805669602887,0.7292846129743026,0.1186508015063612,0.7121072180497527,0.6742503923276788,0.5706798462510617,0.047946662051605006,1.6261058094169425,0.010084429665270869,1.2004949666819145,0.800295607663681,16.183249780582607,0.6453129156180445,1.13628628369307,2.858185211067153,0.5858196015810466,0.9078070303613581,0.8652164160840083,1.5820637113704852,pet_25027
5.383631201551037,4.31408990716182,90.8194453815371,35.87100369727616,13.267838571237537,0.7139323931151712,0.6919202014988937,0.681211884435269,0.10700607112318487,0.6867526982932117,0.6390968507973844,0.5593130945185053,0.051156492914854725,1.9364852241955874,0.014339717821565783,1.2575307205689583,0.8093343907263318,15.914982912507817,0.6734771798551752,1.467293366968903,2.8467965401929174,0.574632484398828,0.8532323018315144,0.9542165542653979,1.4457286841311692,pet_25038
5.523195836252859,4.459023861718088,90.55301134190512,38.01052546276994,14.283736947945135,0.697203350969841,0.6931549836103541,0.6942822416353209,0.10636552149643379,0.6666467659024683,0.6429078028220316,0.572340890217396,0.053399263374785726,1.9984816268609056,0.014087147933291714,1.2940498960536204,0.819949970852859,16.061972819640037,0.6537811476714543,1.5118178322670035,2.9472060294510847,0.5512439268028236,0.8431627751368583,0.97584414377875,1.4513032398657177,pet_25046
5.524858724541632,4.341781986223002,88.2824120671191,39.078812084319665,14.85115275122279,0.7019297434706903,0.6996523139516367,0.6937290958800787,0.10227041674131186,0.67282209742879,0.6530123741147268,0.5730764002374021,0.0507993183467193,1.9536468260475872,0.0163515943095669,1.2204045110452275,0.8384135077057173,16.789080008264584,0.661630522370159,1.4841498442169119,2.85763214200609,0.5589908666063932,0.8448686203349873,0.9692582672390269,1.5099176153165315,pet_25055
5.566240271364314,4.354420707081977,84.80399006994169,38.76554025041909,15.001544083151211,0.7018162854642483,0.709964059494193,0.7277338137371897,0.10724562779272534,0.6513993237133826,0.6485918552329263,0.5421901644006981,0.04185921840749556,1.8230269002213146,0.014852477882634696,1.2225866134065981,0.8334792462472972,17.018836060728113,0.5772549635201687,1.2990692022330137,3.0553515048489635,0.5137114082803069,0.8899211626481898,0.9135064992222901,1.5772132815941495,pet_25063
5.777883447278342,4.559053903603589,82.86056522784162,42.53498704065889,17.38389341653952,0.6899913525837514,0.6841133255864806,0.7828514908242397,0.11546456208608287,0.6245787742499589,0.5971297517399093,0.5874394855719515,0.041322428475280955,1.7175738606198392,0.013094113970755172,1.339133831817857,0.784512303848539,15.963943773633446,0.5291696252683068,1.147719893599029,3.41133401000456,0.477543445085174,0.9024392600823289,0.8895648879071361,1.5672507602629804,pet_25073
5.304209256458331,4.3814354635701065,82.97816676333143,28.846346183056617,11.055505322932365,0.7204877687850966,0.7039308728541506,0.7810043952201379,0.14466082764692054,0.6716308573398809,0.6243536248646556,0.6399061801173737,0.05758773713254254,1.5825594437780488,0.015086254175391048,1.442532067782102,0.7722865294463934,15.926785411167737,0.5867912607269576,1.036463364122108,3.3449720994479986,0.5328689874307386,0.9081065501394544,0.9002953103711892,1.6512897173302563,pet_30034
5.910452949010767,4.589109673252658,88.02060073515774,35.66089028895634,14.145568544277591,0.6800911908746912,0.6571597154943115,0.7528355904123544,0.12248077452621907,0.6198657093506245,0.5584743744333742,0.6178483795260893,0.05437786856456802,1.8098883903614609,0.01575305462491656,1.3457815045385884,0.7684618286963956,15.049844278336831,0.5413284846072561,1.2399962851804895,3.349113388072168,0.4777083372266999,0.8824740445226823,0.9571705907500918,1.3711790460994084,pet_30043
6.111700374102236,4.845602438300647,83.65010634669142,31.347973868916544,12.899678523038203,0.6682528523449083,0.6780236113426186,0.7248998270104083,0.11456512591807225,0.595719069580981,0.5912992211072391,0.5393330350860188,0.04271075242401841,1.9205089806723137,0.01554387666641274,1.167689929619541,0.8127158615206489,16.177278828467667,0.5043727200465566,1.3196447262834834,3.5259577120171635,0.44809175854457206,0.8884139461452446,0.9144227721195226,1.4634708445335753,pet_30057
6.281103302650857,4.884147623546667,82.36206405665959,31.617555360674142,13.285826030751164,0.6571804454663256,0.6829221453352008,0.7308531595660737,0.1154582398300709,0.5945635778382921,0.613930982194371,0.5918004804665619,0.05314617055981816,2.059701361613916,0.016944805316747445,1.1920870549543812,0.8185954086738221,16.418143607179942,0.5282617458913095,1.4757499805045828,3.4083976430420844,0.4543243857552658,0.8600365051773854,0.978279072380297,1.5532998001877136,pet_30062
6.329840822064116,4.9007517980209805,80.85133290781049,31.1534941231065,12.659344792592995,0.6586228737965741,0.671548109350124,0.7418667701764898,0.12105300143204402,0.6101518943439677,0.6179161865946466,0.6457422007362389,0.07317400703664595,2.1857281189583606,0.023123626458900808,1.3956825167546358,0.7964246910487448,16.284801037064746,0.5732138988417738,1.6450892780075286,3.255662520013452,0.47994972029328364,0.8372960272998646,0.9908889115239671,1.6388465305213908,pet_30066
6.366192246996261,4.90469164682837,81.2547660410722,32.65052833588984,13.697388724855307,0.6569944576430511,0.6762262501255006,0.7337311091779337,0.11969885617389868,0.6095175139392388,0.6168156272671684,0.6201869655899768,0.06988451468012859,2.2001086677046255,0.015677587013976323,1.3153334996832116,0.8059830437838037,16.373955373477628,0.5762685228927235,1.6658518721887408,3.2388397746396294,0.48038163568712444,0.8336072795989778,0.9844565595278323,1.621316631727931,pet_30071
6.1359181223691115,4.814961341871582,84.46433016275512,32.593956382235326,13.269860326262075,0.66779074640709,0.6539214886414426,0.7276450253326299,0.11363451323531486,0.6072993312824844,0.5583466132784667,0.5803777742013669,0.044248870005614394,2.0021858832734973,0.017702111215298886,1.2947107750857378,0.7905898799908282,15.680812051426102,0.5373116273711852,1.4196854657803915,3.3952758760911905,0.46680416163765426,0.8687773311765259,0.9379728370349567,1.3995552850275317,pet_30084
5.993099380979279,4.766370880907657,85.09653191649865,33.524549051301754,13.704813374270572,0.6739935418020566,0.6663409223898005,0.7405816311735365,0.12049150061418364,0.6133491195939789,0.5780449643396036,0.5855728627923327,0.048313190310462405,1.8793471752936104,0.016503986511116335,1.2678499688024143,0.7989030177695626,15.769400358573156,0.5385054286068376,1.287402607099816,3.4789682738078413,0.47182047506328045,0.8761666085408328,0.9451876163627799,1.489345301838016,pet_30092
5.634558722959365,4.476512343929597,87.0891222107327,33.16125513173113,12.939235678483714,0.6909444803227995,0.677933548992956,0.7757953213079029,0.13505567039120586,0.6249586152150306,0.5763527109159535,0.6019167133935729,0.047301288266237085,1.5959983590436473,0.012678607465159402,1.3416695713960614,0.755956080696998,15.014932356325925,0.5278461745967589,1.0392826469179024,3.437229697011695,0.4774203147687862,0.9044686458768127,0.8743757448188038,1.4212976728707891,pet_30100
4.990313268275382,4.162330590496161,82.41172316291399,33.72341636421954,11.816437490804214,0.7302834032227363,0.6702211320657646,0.8255386780813562,0.14384644906001562,0.6696200891779428,0.5448843622612686,0.5786463530638536,0.036660753639845646,1.4887716710587122,0.009748074029299367,1.3489852979281325,0.7455747414318521,15.803041126864542,0.5525352566187393,0.9708189295634142,3.191511660932747,0.5198043984944702,0.9407624079510025,0.7651393064641108,1.4985360051331036,pet_41041
5.265099930058907,4.258293031323178,88.06999803188776,33.55672737627855,11.477050248948622,0.7245275599719201,0.6991989749209172,0.7340795638934866,0.11597133532712436,0.6979685064012973,0.6370695191106975,0.5814074070213093,0.053155857678313836,1.9407706742673212,0.015111424883432067,1.3099809786459242,0.8144713319465535,16.499325082485228,0.6786123050415918,1.4958379286840984,2.7624551026390796,0.5858092616883592,0.8632458582554811,0.9309285990400752,1.5611924089523261,pet_41054
5.408652512229578,4.274826807611887,84.35122661261698,32.00205741700944,11.350745247024662,0.7323572324547463,0.7166389477795794,0.7068473122953319,0.10707631304554935,0.700597089713211,0.653389605468298,0.5385145845769888,0.044889041916956626,1.9350066906946333,0.016893204654275424,1.2280743781127477,0.8289840627435023,17.255181703064864,0.6552900365501444,1.4796696682793948,2.795157139332492,0.579845691119153,0.8848687737903395,0.9081869707241803,1.5422242434694982,pet_41066
5.320721181785452,4.324581236893324,87.1833541729953,32.18704716034015,11.444265794834951,0.7331783665426679,0.7223247523597176,0.6816464815152438,0.11037844914563931,0.7131544241921238,0.678101125987388,0.5813892221387886,0.05964973689674352,2.0186701555574165,0.01762699547439763,1.215759199187076,0.8486009445282744,17.41349136805567,0.7163539018422225,1.6050212226223604,2.7195600142709635,0.6120126892890977,0.854344043796238,0.9660467451681367,1.5983751440220788,pet_41071
5.051595055808386,4.187200163505608,86.68047010986886,30.143261388042323,10.554702277391668,0.7432082033509634,0.7388220331499521,0.6736068423728325,0.10859027486520259,0.7298079432368668,0.706425302864339,0.6058746009498397,0.05911588225876307,1.9880037951267786,0.022562157825952087,1.1906355357112637,0.8734968907755996,18.251306555022992,0.7632378539349842,1.6234124656748818,2.563787697830726,0.643412495808839,0.8430039108930878,0.9728636148955946,1.6563774129261921,pet_41083
4.734304328096183,3.988577911803578,86.79556200923133,29.043253430925073,9.907621781443568,0.7589673357393398,0.7185461802435734,0.675189505904426,0.12023586398088257,0.7434736359075436,0.6794442555179379,0.5851538271778298,0.05277141076712175,1.8610888564842112,0.018202331601930084,1.2655135561282376,0.8546224829912517,17.704579406110483,0.7499677286096926,1.4788866982490934,2.5096912135544844,0.6505274349551569,0.8674072365235228,0.9720172339915936,1.6629183911391079,pet_41094
4.305762056881925,3.7219652462252464,84.81544071648125,27.352988845362216,9.09662469286841,0.7840147650578785,0.749009351408898,0.6884955682828632,0.1350921475587886,0.7777456293806568,0.7259583865374969,0.6261216138328999,0.060590483136765724,1.7331854464516578,0.021544474920192912,1.249624622726503,0.8708954530201712,18.44300533056976,0.8358368084229977,1.3733061678178133,2.348659078407433,0.7139070270035603,0.8541225031121966,0.9748278196836907,1.82570952221079,pet_41101
5.781246288248035,4.909127179327304,49.317233142017876,17.750511764232513,7.649626570774837,0.7088470586155673,0.7723319686764107,0.6779862899600524,0.09119216556065494,0.6404517599036933,0.7239817996873275,0.2533824916570619,0.022063486885853367,2.059476718326751,0.01936503368261558,1.2266851536355405,0.8556186310236479,23.067805550977724,0.525989135362832,1.4697966887486764,3.4393304905786275,0.48866121366852056,0.9290329035626139,0.4823594360978466,1.1340135878826727,spect_10018
6.067579096905683,5.315517329204905,63.893285622680956,18.564277494614725,7.9112979706559505,0.6255496102535533,0.7884463731842195,0.6709458539630287,0.08670702211842371,0.4662625210377918,0.7523376315495399,0.27003182163327627,0.024520986705750872,2.138239692333515,0.02280544185220392,1.2282980392566638,0.8836249994380008,21.337690590425016,0.3292444602695279,1.4827028999797136,3.8328144292251913,0.3098884365603945,0.9412107839467121,0.705823026494278,1.3904653486752943,spect_11010
5.851507742020731,5.260094910865799,59.87701642732545,16.865414852213238,7.126761136215656,0.6304568364096909,0.8101304636670967,0.6937720299956162,0.09238855481930788,0.4459697440174076,0.7709407505289968,0.16889444555033592,0.01870533822408979,1.976872726713577,0.01823907332922481,1.1218066643488454,0.8545738578088682,21.022956382685464,0.29790254589063725,1.3193680387862017,3.9407268720795976,0.28941263307519455,0.9715010397441872,0.0889349262296493,1.4415550743145038,spect_11013
5.173706809654897,4.527376848496497,57.396617024574965,20.203950530386717,7.913005185964253,0.7453990365519501,0.7672108002686227,0.7479639708147109,0.11942306485478926,0.6864594036816389,0.7104639686195414,0.2319654245152468,0.03321413710120493,1.8110981063077014,0.01949148510490536,1.3302174529559576,0.8212041647487224,20.661230441672174,0.5610412748816777,1.2515009595714472,3.27587588892505,0.5357957313388508,0.9550023417650493,0.3530568790677621,1.2398077829486034,spect_15009
