EN,MI,SD,SF,AG,SSIM,MS_SSIM,Qabf,VIF,SSIM_hm,MS_SSIM_hm,Qabf_hm,VIF_hm,MI_hm,Nabf,SCD,CC,PSNR,Balance,MI_A,MI_B,SSIM_A,SSIM_B,FuncCorr,FuncSal,stem
3.6519426929003744,3.5387169454470477,84.61232467812624,29.48578114665493,9.500920994630286,0.7961434502977396,0.7573876126784983,0.7969590964512661,0.25759061547686934,0.7646714302574567,0.6942975602836455,0.6231336468106868,0.05181249245566892,1.2572581711948716,0.01240973168594542,1.3712753713094088,0.7227377101254826,15.506023781747702,0.6683029787134925,0.8174713957054607,2.721245549741587,0.6378518124178107,0.9544350881776685,0.8714782506016848,1.448886343090299,pet_25015
4.346481385011675,3.954512147006149,90.68707620418824,33.34157649300968,11.71476207801255,0.7658694513132254,0.7386762516999774,0.7432786025626107,0.1986593005345799,0.731062192449108,0.6744177392410383,0.5614643238711049,0.053679280321668785,1.5811340102222589,0.009023053758953146,1.156330928369555,0.7578515122440537,15.134197757107552,0.6485525920031837,1.0922505619549474,2.8622615850512014,0.6025972361387536,0.9291416664876971,0.8183608588911443,1.5117246488570912,pet_25022
4.7077189819965675,4.217191326942136,88.94472119537176,34.2314003722617,12.505308172668158,0.7429536810450308,0.7290926217188343,0.7265812961826641,0.16149238732983817,0.7054417116067894,0.667061129280816,0.555579321691411,0.04623794021494574,1.7352877478618807,0.012334240509867771,1.1776593915548557,0.7946833141593798,15.765499626384614,0.6330523087830571,1.2213778480542699,2.9958134788878663,0.5760116079256694,0.9098957541643922,0.7975378027202291,1.5448912966496775,pet_25027
5.161247845233373,4.458914636847527,91.63410151401004,36.59512726389654,13.561243295242654,0.7103242266611132,0.6864490236510521,0.678394442469405,0.12902813891404766,0.6768409065757797,0.6270279476670885,0.5227094543081727,0.04590904193736428,1.9632996593966785,0.016683966321737638,1.224058865833479,0.8024796599497428,15.498559516001496,0.6432327197626557,1.4591410581952315,2.999773578652295,0.5561035618795699,0.8645448914426566,0.8204287914796305,1.3927993179642109,pet_25038
5.317485772139095,4.559088712118908,91.0534681122963,38.754678322904,14.586622030321761,0.6931457636254765,0.6864886503645162,0.6855722240146568,0.12362767548453812,0.6538247568736634,0.627974457666822,0.5115196201934143,0.043259525718882454,1.9792739881489838,0.018506370875345648,1.2474861938699877,0.8121059734793823,15.653030844467581,0.6152777968116241,1.4522115194923275,3.1068771926265804,0.5280543063918934,0.8582372208590596,0.788949906903857,1.3845408675358009,pet_25046
5.351811966011853,4.506183430102658,88.76198386627425,39.85589256535817,15.163285178145586,0.6981959309199535,0.6937497270888096,0.6854644587799127,0.1223100634865045,0.6609918471755808,0.639139630105974,0.5258241527170042,0.04619938280946195,1.9851826970498934,0.019101123741368603,1.1782864015399837,0.8314725684412088,16.363083191975885,0.6249096663799202,1.4761595501575258,3.0300238799451327,0.5370260209369601,0.8593658409029469,0.8174275296491532,1.4435721133653727,pet_25055
5.363852278370148,4.661915508338749,85.51118180034277,39.559750005095914,15.317186932251655,0.6975321680041442,0.7045610765910704,0.7232769482849258,0.1403656315425267,0.6401432668240521,0.63766736539739,0.5076292411680414,0.04002161836484597,1.9646562717453535,0.01814396248217188,1.1880891780652023,0.827153150716391,16.568285414198527,0.5542010570628879,1.4069267585745253,3.254988749764224,0.497455670984816,0.8976086650234723,0.7829028078623669,1.5209377242260294,pet_25063
5.562284517864358,4.869950679653977,84.19881783133128,43.45344801748008,17.66062373367745,0.686557252971155,0.6798452503438647,0.7807386311306158,0.1313187704912687,0.6215289133459849,0.5908947806573946,0.6017433528261728,0.042396026623233926,1.9576596718338746,0.01908274060215381,1.3272142714291142,0.7796653177193311,15.501049645555522,0.5293319532083999,1.3568974758133177,3.5130532038406592,0.4752620135114547,0.8978524924308553,0.8644970431610405,1.5360295707872065,pet_25073
5.010181271021473,4.741166310306178,84.61345064613182,29.500821742044447,11.235717620297828,0.7157823321330068,0.6992983740076728,0.7889913366697998,0.21208850789219238,0.6705561088857039,0.6212974444343049,0.6923667988514614,0.06970776765085164,1.898811605474083,0.01541877735927836,1.4400812805930827,0.7699618390042602,15.473181036971697,0.5982548038802841,1.3130512697002104,3.4281150406059675,0.5358597611489235,0.8957049031170901,0.9292906508192168,1.64259486816413,pet_30034
5.612041526843901,4.941215147419527,89.36652841330373,36.44676840384252,14.362134255711737,0.6763296604529071,0.6521938445686882,0.7538743826393495,0.1636909061111661,0.6153692119175479,0.550932226366898,0.6217670505280655,0.055675754507871184,2.034637893120829,0.016617713443109174,1.3231424852778462,0.7629418370583182,14.606734294108687,0.5381969426766526,1.4327684750191967,3.5084466724003303,0.4732795201944567,0.8793798007113575,0.9200420366120388,1.3356580306263184,pet_30043
